1795;UpGrad;Mumbai;Education;214;Unknown;India
1796;Loft;Sao Paulo;Real Estate;435;Unknown;Brazil
1797;Embark Trucks;SF Bay Area;Transportation;326;Post-IPO;United States
1798;Lendi;Sydney;Real Estate;197;Unknown;Australia
1799;UserTesting;SF Bay Area;Marketing;161;Acquired;United States
1800;Airbnb;SF Bay Area;Hospitality;6499;Post-IPO;United States
1801;Atlassian;Sydney;Tech;500;Post-IPO;Australia
1802;SiriusXM;New York City;Media;476;Post-IPO;United States
1803;UpGrad;Mumbai;Education;122;Unknown;India
1804;Loft;Sao Paulo;Real Estate;343;Unknown;Brazil
1805;Embark Trucks;SF Bay Area;Transportation;234;Post-IPO;United States
1806;Lendi;Sydney;Real Estate;105;Unknown;Australia
1807;UserTesting;SF Bay Area;Marketing;69;Acquired;United States
1808;Airbnb;SF Bay Area;Hospitality;6407;Post-IPO;United States
1809;Atlassian;Sydney;Tech;508;Post-IPO;Australia
1810;SiriusXM;New York City;Media;484;Post-IPO;United States
1811;UpGrad;Mumbai;Education;130;Unknown;India
1812;Loft;Sao Paulo;Real Estate;351;Unknown;Brazil
1813;Embark Trucks;SF Bay Area;Transportation;242;Post-IPO;United States
1814;Lendi;Sydney;Real Estate;113;Unknown;Australia
1815;UserTesting;SF Bay Area;Marketing;77;Acquired;United States
1816;Airbnb;SF Bay Area;Hospitality;6415;Post-IPO;United States
1817;Atlassian;Sydney;Tech;516;Post-IPO;Australia
1818;SiriusXM;New York City;Media;492;Post-IPO;United States
1819;UpGrad;Mumbai;Education;138;Unknown;India
1820;Loft;Sao Paulo;Real Estate;359;Unknown;Brazil
1821;Embark Trucks;SF Bay Area;Transportation;250;Post-IPO;United States
1822;Lendi;Sydney;Real Estate;121;Unknown;Australia
1823;UserTesting;SF Bay Area;Marketing;85;Acquired;United States
1824;Airbnb;SF Bay Area;Hospitality;6423;Post-IPO;United States
1825;Atlassian;Sydney;Tech;524;Post-IPO;Australia
1826;SiriusXM;New York City;Media;500;Post-IPO;United States
1827;UpGrad;Mumbai;Education;146;Unknown;India
1828;Loft;Sao Paulo;Real Estate;367;Unknown;Brazil
1829;Embark Trucks;SF Bay Area;Transportation;258;Post-IPO;United States
1830;Lendi;Sydney;Real Estate;129;Unknown;Australia
1831;UserTesting;SF Bay Area;Marketing;93;Acquired;United States
1832;Airbnb;SF Bay Area;Hospitality;6431;Post-IPO;United States
1833;Atlassian;Sydney;Tech;532;Post-IPO;Australia
1834;SiriusXM;New York City;Media;508;Post-IPO;United States
1835;UpGrad;Mumbai;Education;154;Unknown;India
1836;Loft;Sao Paulo;Real Estate;375;Unknown;Brazil
1837;Embark Trucks;SF Bay Area;Transportation;266;Post-IPO;United States
1838;Lendi;Sydney;Real Estate;137;Unknown;Australia
1839;UserTesting;SF Bay Area;Marketing;101;Acquired;United States
1840;Airbnb;SF Bay Area;Hospitality;6439;Post-IPO;United States
1841;Atlassian;Sydney;Tech;540;Post-IPO;Australia
1842;SiriusXM;New York City;Media;516;Post-IPO;United States
1843;UpGrad;Mumbai;Education;162;Unknown;India
1844;Loft;Sao Paulo;Real Estate;383;Unknown;Brazil
1845;Embark Trucks;SF Bay Area;Transportation;274;Post-IPO;United States
1846;Lendi;Sydney;Real Estate;145;Unknown;Australia
1847;UserTesting;SF Bay Area;Marketing;109;Acquired;United States
1848;Airbnb;SF Bay Area;Hospitality;6447;Post-IPO;United States
1849;Atlassian;Sydney;Tech;548;Post-IPO;Australia
1850;SiriusXM;New York City;Media;524;Post-IPO;United States
1851;UpGrad;Mumbai;Education;170;Unknown;India
1852;Loft;Sao Paulo;Real Estate;391;Unknown;Brazil
1853;Embark Trucks;SF Bay Area;Transportation;282;Post-IPO;United States
1854;Lendi;Sydney;Real Estate;153;Unknown;Australia
1855;UserTesting;SF Bay Area;Marketing;117;Acquired;United States
1856;Airbnb;SF Bay Area;Hospitality;6455;Post-IPO;United States
1857;Atlassian;Sydney;Tech;556;Post-IPO;Australia
1858;SiriusXM;New York City;Media;532;Post-IPO;United States
1859;UpGrad;Mumbai;Education;178;Unknown;India
1860;Loft;Sao Paulo;Real Estate;399;Unknown;Brazil
1861;Embark Trucks;SF Bay Area;Transportation;290;Post-IPO;United States
1862;Lendi;Sydney;Real Estate;161;Unknown;Australia
1863;UserTesting;SF Bay Area;Marketing;125;Acquired;United States
1864;Airbnb;SF Bay Area;Hospitality;6463;Post-IPO;United States
1865;Atlassian;Sydney;Tech;564;Post-IPO;Australia
1866;SiriusXM;New York City;Media;540;Post-IPO;United States
1867;UpGrad;Mumbai;Education;186;Unknown;India
1868;Loft;Sao Paulo;Real Estate;407;Unknown;Brazil
1869;Embark Trucks;SF Bay Area;Transportation;298;Post-IPO;United States
1870;Lendi;Sydney;Real Estate;169;Unknown;Australia
1871;UserTesting;SF Bay Area;Marketing;133;Acquired;United States
1872;Airbnb;SF Bay Area;Hospitality;6471;Post-IPO;United States
1873;Atlassian;Sydney;Tech;572;Post-IPO;Australia
1874;SiriusXM;New York City;Media;548;Post-IPO;United States
1875;UpGrad;Mumbai;Education;194;Unknown;India
1876;Loft;Sao Paulo;Real Estate;415;Unknown;Brazil
1877;Embark Trucks;SF Bay Area;Transportation;306;Post-IPO;United States
1878;Lendi;Sydney;Real Estate;177;Unknown;Australia
1879;UserTesting;SF Bay Area;Marketing;141;Acquired;United States
1880;Airbnb;SF Bay Area;Hospitality;6479;Post-IPO;United States
1881;Atlassian;Sydney;Tech;580;Post-IPO;Australia
1882;SiriusXM;New York City;Media;556;Post-IPO;United States
1883;UpGrad;Mumbai;Education;202;Unknown;India
1884;Loft;Sao Paulo;Real Estate;423;Unknown;Brazil
1885;Embark Trucks;SF Bay Area;Transportation;314;Post-IPO;United States
1886;Lendi;Sydney;Real Estate;185;Unknown;Australia
1887;UserTesting;SF Bay Area;Marketing;149;Acquired;United States
1888;Airbnb;SF Bay Area;Hospitality;6487;Post-IPO;United States
1889;Atlassian;Sydney;Tech;588;Post-IPO;Australia
1890;SiriusXM;New York City;Media;564;Post-IPO;United States
1891;UpGrad;Mumbai;Education;210;Unknown;India
1892;Loft;Sao Paulo;Real Estate;431;Unknown;Brazil
1893;Embark Trucks;SF Bay Area;Transportation;322;Post-IPO;United States
1894;Lendi;Sydney;Real Estate;193;Unknown;Australia
1895;UserTesting;SF Bay Area;Marketing;157;Acquired;United States
1896;Airbnb;SF Bay Area;Hospitality;6495;Post-IPO;United States
1897;Atlassian;Sydney;Tech;596;Post-IPO;Australia
1898;SiriusXM;New York City;Media;572;Post-IPO;United States
1899;UpGrad;Mumbai;Education;218;Unknown;India
1900;Loft;Sao Paulo;Real Estate;439;Unknown;Brazil
1901;Embark Trucks;SF Bay Area;Transportation;230;Post-IPO;United States
1902;Lendi;Sydney;Real Estate;101;Unknown;Australia
1903;UserTesting;SF Bay Area;Marketing;65;Acquired;United States
1904;Airbnb;SF Bay Area;Hospitality;6403;Post-IPO;United States
1905;Atlassian;Sydney;Tech;504;Post-IPO;Australia
1906;SiriusXM;New York City;Media;480;Post-IPO;United States
1907;UpGrad;Mumbai;Education;126;Unknown;India
1908;Loft;Sao Paulo;Real Estate;347;Unknown;Brazil
1909;Embark Trucks;SF Bay Area;Transportation;238;Post-IPO;United States
1910;Lendi;Sydney;Real Estate;109;Unknown;Australia
1911;UserTesting;SF Bay Area;Marketing;73;Acquired;United States
1912;Airbnb;SF Bay Area;Hospitality;6411;Post-IPO;United States
1913;Atlassian;Sydney;Tech;512;Post-IPO;Australia
1914;SiriusXM;New York City;Media;488;Post-IPO;United States
1915;UpGrad;Mumbai;Education;134;Unknown;India
1916;Loft;Sao Paulo;Real Estate;355;Unknown;Brazil
1917;Embark Trucks;SF Bay Area;Transportation;246;Post-IPO;United States
1918;Lendi;Sydney;Real Estate;117;Unknown;Australia
1919;UserTesting;SF Bay Area;Marketing;81;Acquired;United States
1920;Airbnb;SF Bay Area;Hospitality;6419;Post-IPO;United States
1921;Atlassian;Sydney;Tech;520;Post-IPO;Australia
1922;SiriusXM;New York City;Media;496;Post-IPO;United States
1923;UpGrad;Mumbai;Education;142;Unknown;India
1924;Loft;Sao Paulo;Real Estate;363;Unknown;Brazil
1925;Embark Trucks;SF Bay Area;Transportation;254;Post-IPO;United States
1926;Lendi;Sydney;Real Estate;125;Unknown;Australia
1927;UserTesting;SF Bay Area;Marketing;89;Acquired;United States
1928;Airbnb;SF Bay Area;Hospitality;6427;Post-IPO;United States
1929;Atlassian;Sydney;Tech;528;Post-IPO;Australia
1930;SiriusXM;New York City;Media;504;Post-IPO;United States
1931;UpGrad;Mumbai;Education;150;Unknown;India
1932;Loft;Sao Paulo;Real Estate;371;Unknown;Brazil
1933;Embark Trucks;SF Bay Area;Transportation;262;Post-IPO;United States
1934;Lendi;Sydney;Real Estate;133;Unknown;Australia
1935;UserTesting;SF Bay Area;Marketing;97;Acquired;United States
1936;Airbnb;SF Bay Area;Hospitality;6435;Post-IPO;United States
1937;Atlassian;Sydney;Tech;536;Post-IPO;Australia
1938;SiriusXM;New York City;Media;512;Post-IPO;United States
1939;UpGrad;Mumbai;Education;158;Unknown;India
1940;Loft;Sao Paulo;Real Estate;379;Unknown;Brazil
1941;Embark Trucks;SF Bay Area;Transportation;270;Post-IPO;United States
1942;Lendi;Sydney;Real Estate;141;Unknown;Australia
1943;UserTesting;SF Bay Area;Marketing;105;Acquired;United States
1944;Airbnb;SF Bay Area;Hospitality;6443;Post-IPO;United States
1945;Atlassian;Sydney;Tech;544;Post-IPO;Australia
1946;SiriusXM;New York City;Media;520;Post-IPO;United States
1947;UpGrad;Mumbai;Education;166;Unknown;India
1948;Loft;Sao Paulo;Real Estate;387;Unknown;Brazil
1949;Embark Trucks;SF Bay Area;Transportation;278;Post-IPO;United States
1950;Lendi;Sydney;Real Estate;149;Unknown;Australia
1951;UserTesting;SF Bay Area;Marketing;113;Acquired;United States
1952;Airbnb;SF Bay Area;Hospitality;6451;Post-IPO;United States
1953;Atlassian;Sydney;Tech;552;Post-IPO;Australia
1954;SiriusXM;New York City;Media;528;Post-IPO;United States
1955;UpGrad;Mumbai;Education;174;Unknown;India
1956;Loft;Sao Paulo;Real Estate;395;Unknown;Brazil
1957;Embark Trucks;SF Bay Area;Transportation;286;Post-IPO;United States
1958;Lendi;Sydney;Real Estate;157;Unknown;Australia
1959;UserTesting;SF Bay Area;Marketing;121;Acquired;United States
1960;Airbnb;SF Bay Area;Hospitality;6459;Post-IPO;United States
1961;Atlassian;Sydney;Tech;560;Post-IPO;Australia
1962;SiriusXM;New York City;Media;536;Post-IPO;United States
1963;UpGrad;Mumbai;Education;182;Unknown;India
1964;Loft;Sao Paulo;Real Estate;403;Unknown;Brazil
1965;Embark Trucks;SF Bay Area;Transportation;294;Post-IPO;United States
1966;Lendi;Sydney;Real Estate;165;Unknown;Australia
1967;UserTesting;SF Bay Area;Marketing;129;Acquired;United States
1968;Airbnb;SF Bay Area;Hospitality;6467;Post-IPO;United States
1969;Atlassian;Sydney;Tech;568;Post-IPO;Australia
1970;SiriusXM;New York City;Media;544;Post-IPO;United States
1971;UpGrad;Mumbai;Education;190;Unknown;India
1972;Loft;Sao Paulo;Real Estate;411;Unknown;Brazil
1973;Embark Trucks;SF Bay Area;Transportation;302;Post-IPO;United States
1974;Lendi;Sydney;Real Estate;173;Unknown;Australia
1975;UserTesting;SF Bay Area;Marketing;137;Acquired;United States
1976;Airbnb;SF Bay Area;Hospitality;6475;Post-IPO;United States
1977;Atlassian;Sydney;Tech;576;Post-IPO;Australia
1978;SiriusXM;New York City;Media;552;Post-IPO;United States
1979;UpGrad;Mumbai;Education;198;Unknown;India
1980;Loft;Sao Paulo;Real Estate;419;Unknown;Brazil
1981;Embark Trucks;SF Bay Area;Transportation;310;Post-IPO;United States
1982;Lendi;Sydney;Real Estate;181;Unknown;Australia
1983;UserTesting;SF Bay Area;Marketing;145;Acquired;United States
1984;Airbnb;SF Bay Area;Hospitality;6483;Post-IPO;United States
1985;Atlassian;Sydney;Tech;584;Post-IPO;Australia
1986;SiriusXM;New York City;Media;560;Post-IPO;United States
1987;UpGrad;Mumbai;Education;206;Unknown;India
1988;Loft;Sao Paulo;Real Estate;427;Unknown;Brazil
1989;Embark Trucks;SF Bay Area;Transportation;318;Post-IPO;United States
1990;Lendi;Sydney;Real Estate;189;Unknown;Australia
1991;UserTesting;SF Bay Area;Marketing;153;Acquired;United States
1992;Airbnb;SF Bay Area;Hospitality;6491;Post-IPO;United States
1993;Atlassian;Sydney;Tech;592;Post-IPO;Australia
1994;SiriusXM;New York City;Media;568;Post-IPO;United States
1995;UpGrad;Mumbai;Education;214;Unknown;India
1996;Loft;Sao Paulo;Real Estate;435;Unknown;Brazil
1997;Embark Trucks;SF Bay Area;Transportation;326;Post-IPO;United States
1998;Lendi;Sydney;Real Estate;197;Unknown;Australia
1999;UserTesting;SF Bay Area;Marketing;161;Acquired;United States
2000;Airbnb;SF Bay Area;Hospitality;6499;Post-IPO;United States
2001;Atlassian;Sydney;Tech;500;Post-IPO;Australia
2002;SiriusXM;New York City;Media;476;Post-IPO;United States
2003;UpGrad;Mumbai;Education;122;Unknown;India
2004;Loft;Sao Paulo;Real Estate;343;Unknown;Brazil
2005;Embark Trucks;SF Bay Area;Transportation;234;Post-IPO;United States
2006;Lendi;Sydney;Real Estate;105;Unknown;Australia
2007;UserTesting;SF Bay Area;Marketing;69;Acquired;United States
2008;Airbnb;SF Bay Area;Hospitality;6407;Post-IPO;United States
2009;Atlassian;Sydney;Tech;508;Post-IPO;Australia
2010;SiriusXM;New York City;Media;484;Post-IPO;United States
2011;UpGrad;Mumbai;Education;130;Unknown;India
2012;Loft;Sao Paulo;Real Estate;351;Unknown;Brazil
2013;Embark Trucks;SF Bay Area;Transportation;242;Post-IPO;United States
2014;Lendi;Sydney;Real Estate;113;Unknown;Australia
2015;UserTesting;SF Bay Area;Marketing;77;Acquired;United States
2016;Airbnb;SF Bay Area;Hospitality;6415;Post-IPO;United States
2017;Atlassian;Sydney;Tech;516;Post-IPO;Australia
2018;SiriusXM;New York City;Media;492;Post-IPO;United States
2019;UpGrad;Mumbai;Education;138;Unknown;India
2020;Loft;Sao Paulo;Real Estate;359;Unknown;Brazil
2021;Embark Trucks;SF Bay Area;Transportation;250;Post-IPO;United States
2022;Lendi;Sydney;Real Estate;121;Unknown;Australia
2023;UserTesting;SF Bay Area;Marketing;85;Acquired;United States
2024;Airbnb;SF Bay Area;Hospitality;6423;Post-IPO;United States
2025;Atlassian;Sydney;Tech;524;Post-IPO;Australia
2026;SiriusXM;New York City;Media;500;Post-IPO;United States
2027;UpGrad;Mumbai;Education;146;Unknown;India
2028;Loft;Sao Paulo;Real Estate;367;Unknown;Brazil
2029;Embark Trucks;SF Bay Area;Transportation;258;Post-IPO;United States
2030;Lendi;Sydney;Real Estate;129;Unknown;Australia
2031;UserTesting;SF Bay Area;Marketing;93;Acquired;United States
2032;Airbnb;SF Bay Area;Hospitality;6431;Post-IPO;United States
2033;Atlassian;Sydney;Tech;532;Post-IPO;Australia
2034;SiriusXM;New York City;Media;508;Post-IPO;United States
2035;UpGrad;Mumbai;Education;154;Unknown;India
2036;Loft;Sao Paulo;Real Estate;375;Unknown;Brazil
2037;Embark Trucks;SF Bay Area;Transportation;266;Post-IPO;United States
2038;Lendi;Sydney;Real Estate;137;Unknown;Australia
2039;UserTesting;SF Bay Area;Marketing;101;Acquired;United States
2040;Airbnb;SF Bay Area;Hospitality;6439;Post-IPO;United States
2041;Atlassian;Sydney;Tech;540;Post-IPO;Australia
2042;SiriusXM;New York City;Media;516;Post-IPO;United States
2043;UpGrad;Mumbai;Education;162;Unknown;India
2044;Loft;Sao Paulo;Real Estate;383;Unknown;Brazil
2045;Embark Trucks;SF Bay Area;Transportation;274;Post-IPO;United States
2046;Lendi;Sydney;Real Estate;145;Unknown;Australia
2047;UserTesting;SF Bay Area;Marketing;109;Acquired;United States
2048;Airbnb;SF Bay Area;Hospitality;6447;Post-IPO;United States
2049;Atlassian;Sydney;Tech;548;Post-IPO;Australia
2050;SiriusXM;New York City;Media;524;Post-IPO;United States
2051;UpGrad;Mumbai;Education;170;Unknown;India
2052;Loft;Sao Paulo;Real Estate;391;Unknown;Brazil
2053;Embark Trucks;SF Bay Area;Transportation;282;Post-IPO;United States
2054;Lendi;Sydney;Real Estate;153;Unknown;Australia
2055;UserTesting;SF Bay Area;Marketing;117;Acquired;United States
2056;Airbnb;SF Bay Area;Hospitality;6455;Post-IPO;United States
2057;Atlassian;Sydney;Tech;556;Post-IPO;Australia
2058;SiriusXM;New York City;Media;532;Post-IPO;United States
2059;UpGrad;Mumbai;Education;178;Unknown;India
2060;Loft;Sao Paulo;Real Estate;399;Unknown;Brazil
2061;Embark Trucks;SF Bay Area;Transportation;290;Post-IPO;United States
2062;Lendi;Sydney;Real Estate;161;Unknown;Australia
2063;UserTesting;SF Bay Area;Marketing;125;Acquired;United States
2064;Airbnb;SF Bay Area;Hospitality;6463;Post-IPO;United States
2065;Atlassian;Sydney;Tech;564;Post-IPO;Australia
2066;SiriusXM;New York City;Media;540;Post-IPO;United States
2067;UpGrad;Mumbai;Education;186;Unknown;India
2068;Loft;Sao Paulo;Real Estate;407;Unknown;Brazil
2069;Embark Trucks;SF Bay Area;Transportation;298;Post-IPO;United States
2070;Lendi;Sydney;Real Estate;169;Unknown;Australia
2071;UserTesting;SF Bay Area;Marketing;133;Acquired;United States
2072;Airbnb;SF Bay Area;Hospitality;6471;Post-IPO;United States
2073;Atlassian;Sydney;Tech;572;Post-IPO;Australia
2074;SiriusXM;New York City;Media;548;Post-IPO;United States
2075;UpGrad;Mumbai;Education;194;Unknown;India
2076;Loft;Sao Paulo;Real Estate;415;Unknown;Brazil
2077;Embark Trucks;SF Bay Area;Transportation;306;Post-IPO;United States
2078;Lendi;Sydney;Real Estate;177;Unknown;Australia
2079;UserTesting;SF Bay Area;Marketing;141;Acquired;United States
2080;Airbnb;SF Bay Area;Hospitality;6479;Post-IPO;United States
2081;Atlassian;Sydney;Tech;580;Post-IPO;Australia
2082;SiriusXM;New York City;Media;556;Post-IPO;United States
2083;UpGrad;Mumbai;Education;202;Unknown;India
2084;Loft;Sao Paulo;Real Estate;423;Unknown;Brazil
2085;Embark Trucks;SF Bay Area;Transportation;314;Post-IPO;United States
2086;Lendi;Sydney;Real Estate;185;Unknown;Australia
2087;UserTesting;SF Bay Area;Marketing;149;Acquired;United States
2088;Airbnb;SF Bay Area;Hospitality;6487;Post-IPO;United States
2089;Atlassian;Sydney;Tech;588;Post-IPO;Australia
2090;SiriusXM;New York City;Media;564;Post-IPO;United States
2091;UpGrad;Mumbai;Education;210;Unknown;India
2092;Loft;Sao Paulo;Real Estate;431;Unknown;Brazil
2093;Embark Trucks;SF Bay Area;Transportation;322;Post-IPO;United States
2094;Lendi;Sydney;Real Estate;193;Unknown;Australia
2095;UserTesting;SF Bay Area;Marketing;157;Acquired;United States
2096;Airbnb;SF Bay Area;Hospitality;6495;Post-IPO;United States
2097;Atlassian;Sydney;Tech;596;Post-IPO;Australia
2098;SiriusXM;New York City;Media;572;Post-IPO;United States
2099;UpGrad;Mumbai;Education;218;Unknown;India
2100;Loft;Sao Paulo;Real Estate;439;Unknown;Brazil
2101;Embark Trucks;SF Bay Area;Transportation;230;Post-IPO;United States
2102;Lendi;Sydney;Real Estate;101;Unknown;Australia
2103;UserTesting;SF Bay Area;Marketing;65;Acquired;United States
2104;Airbnb;SF Bay Area;Hospitality;6403;Post-IPO;United States
2105;Atlassian;Sydney;Tech;504;Post-IPO;Australia
2106;SiriusXM;New York City;Media;480;Post-IPO;United States
2107;UpGrad;Mumbai;Education;126;Unknown;India
2108;Loft;Sao Paulo;Real Estate;347;Unknown;Brazil
2109;Embark Trucks;SF Bay Area;Transportation;238;Post-IPO;United States
2110;Lendi;Sydney;Real Estate;109;Unknown;Australia
2111;UserTesting;SF Bay Area;Marketing;73;Acquired;United States
2112;Airbnb;SF Bay Area;Hospitality;6411;Post-IPO;United States
2113;Atlassian;Sydney;Tech;512;Post-IPO;Australia
2114;SiriusXM;New York City;Media;488;Post-IPO;United States
2115;UpGrad;Mumbai;Education;134;Unknown;India
2116;Loft;Sao Paulo;Real Estate;355;Unknown;Brazil
2117;Embark Trucks;SF Bay Area;Transportation;246;Post-IPO;United States
2118;Lendi;Sydney;Real Estate;117;Unknown;Australia
2119;UserTesting;SF Bay Area;Marketing;81;Acquired;United States
2120;Airbnb;SF Bay Area;Hospitality;6419;Post-IPO;United States
2121;Atlassian;Sydney;Tech;520;Post-IPO;Australia
2122;SiriusXM;New York City;Media;496;Post-IPO;United States
2123;UpGrad;Mumbai;Education;142;Unknown;India
2124;Loft;Sao Paulo;Real Estate;363;Unknown;Brazil
2125;Embark Trucks;SF Bay Area;Transportation;254;Post-IPO;United States
2126;Lendi;Sydney;Real Estate;125;Unknown;Australia
2127;UserTesting;SF Bay Area;Marketing;89;Acquired;United States
2128;Airbnb;SF Bay Area;Hospitality;6427;Post-IPO;United States
2129;Atlassian;Sydney;Tech;528;Post-IPO;Australia
2130;SiriusXM;New York City;Media;504;Post-IPO;United States
2131;UpGrad;Mumbai;Education;150;Unknown;India
2132;Loft;Sao Paulo;Real Estate;371;Unknown;Brazil
2133;Embark Trucks;SF Bay Area;Transportation;262;Post-IPO;United States
2134;Lendi;Sydney;Real Estate;133;Unknown;Australia
2135;UserTesting;SF Bay Area;Marketing;97;Acquired;United States
2136;Airbnb;SF Bay Area;Hospitality;6435;Post-IPO;United States
2137;Atlassian;Sydney;Tech;536;Post-IPO;Australia
2138;SiriusXM;New York City;Media;512;Post-IPO;United States
2139;UpGrad;Mumbai;Education;158;Unknown;India
2140;Loft;Sao Paulo;Real Estate;379;Unknown;Brazil
2141;Embark Trucks;SF Bay Area;Transportation;270;Post-IPO;United States
2142;Lendi;Sydney;Real Estate;141;Unknown;Australia
2143;UserTesting;SF Bay Area;Marketing;105;Acquired;United States
2144;Airbnb;SF Bay Area;Hospitality;6443;Post-IPO;United States
2145;Atlassian;Sydney;Tech;544;Post-IPO;Australia
2146;SiriusXM;New York City;Media;520;Post-IPO;United States
2147;UpGrad;Mumbai;Education;166;Unknown;India
2148;Loft;Sao Paulo;Real Estate;387;Unknown;Brazil
2149;Embark Trucks;SF Bay Area;Transportation;278;Post-IPO;United States
2150;Lendi;Sydney;Real Estate;149;Unknown;Australia
2151;UserTesting;SF Bay Area;Marketing;113;Acquired;United States
2152;Airbnb;SF Bay Area;Hospitality;6451;Post-IPO;United States
2153;Atlassian;Sydney;Tech;552;Post-IPO;Australia
2154;SiriusXM;New York City;Media;528;Post-IPO;United States
2155;UpGrad;Mumbai;Education;174;Unknown;India
2156;Loft;Sao Paulo;Real Estate;395;Unknown;Brazil
2157;Embark Trucks;SF Bay Area;Transportation;286;Post-IPO;United States
2158;Lendi;Sydney;Real Estate;157;Unknown;Australia
2159;UserTesting;SF Bay Area;Marketing;121;Acquired;United States
2160;Airbnb;SF Bay Area;Hospitality;6459;Post-IPO;United States
2161;Atlassian;Sydney;Tech;560;Post-IPO;Australia
2162;SiriusXM;New York City;Media;536;Post-IPO;United States
2163;UpGrad;Mumbai;Education;182;Unknown;India
2164;Loft;Sao Paulo;Real Estate;403;Unknown;Brazil
2165;Embark Trucks;SF Bay Area;Transportation;294;Post-IPO;United States
2166;Lendi;Sydney;Real Estate;165;Unknown;Australia
2167;UserTesting;SF Bay Area;Marketing;129;Acquired;United States
2168;Airbnb;SF Bay Area;Hospitality;6467;Post-IPO;United States
2169;Atlassian;Sydney;Tech;568;Post-IPO;Australia
2170;SiriusXM;New York City;Media;544;Post-IPO;United States
2171;UpGrad;Mumbai;Education;190;Unknown;India
2172;Loft;Sao Paulo;Real Estate;411;Unknown;Brazil
2173;Embark Trucks;SF Bay Area;Transportation;302;Post-IPO;United States
2174;Lendi;Sydney;Real Estate;173;Unknown;Australia
2175;UserTesting;SF Bay Area;Marketing;137;Acquired;United States
2176;Airbnb;SF Bay Area;Hospitality;6475;Post-IPO;United States
2177;Atlassian;Sydney;Tech;576;Post-IPO;Australia
2178;SiriusXM;New York City;Media;552;Post-IPO;United States
2179;UpGrad;Mumbai;Education;198;Unknown;India
2180;Loft;Sao Paulo;Real Estate;419;Unknown;Brazil
2181;Embark Trucks;SF Bay Area;Transportation;310;Post-IPO;United States
2182;Lendi;Sydney;Real Estate;181;Unknown;Australia
2183;UserTesting;SF Bay Area;Marketing;145;Acquired;United States
2184;Airbnb;SF Bay Area;Hospitality;6483;Post-IPO;United States
2185;Atlassian;Sydney;Tech;584;Post-IPO;Australia
2186;SiriusXM;New York City;Media;560;Post-IPO;United States
2187;UpGrad;Mumbai;Education;206;Unknown;India
2188;Loft;Sao Paulo;Real Estate;427;Unknown;Brazil
2189;Embark Trucks;SF Bay Area;Transportation;318;Post-IPO;United States
2190;Lendi;Sydney;Real Estate;189;Unknown;Australia
2191;UserTesting;SF Bay Area;Marketing;153;Acquired;United States
2192;Airbnb;SF Bay Area;Hospitality;6491;Post-IPO;United States
2193;Atlassian;Sydney;Tech;592;Post-IPO;Australia
2194;SiriusXM;New York City;Media;568;Post-IPO;United States
2195;UpGrad;Mumbai;Education;214;Unknown;India
2196;Loft;Sao Paulo;Real Estate;435;Unknown;Brazil
2197;Embark Trucks;SF Bay Area;Transportation;326;Post-IPO;United States
2198;Lendi;Sydney;Real Estate;197;Unknown;Australia
2199;UserTesting;SF Bay Area;Marketing;161;Acquired;United States
2200;Airbnb;SF Bay Area;Hospitality;6499;Post-IPO;United States
2201;Atlassian;Sydney;Tech;500;Post-IPO;Australia
2202;SiriusXM;New York City;Media;476;Post-IPO;United States
2203;UpGrad;Mumbai;Education;122;Unknown;India
2204;Loft;Sao Paulo;Real Estate;343;Unknown;Brazil
2205;Embark Trucks;SF Bay Area;Transportation;234;Post-IPO;United States
2206;Lendi;Sydney;Real Estate;105;Unknown;Australia
2207;UserTesting;SF Bay Area;Marketing;69;Acquired;United States
2208;Airbnb;SF Bay Area;Hospitality;6407;Post-IPO;United States
2209;Atlassian;Sydney;Tech;508;Post-IPO;Australia
2210;SiriusXM;New York City;Media;484;Post-IPO;United States
2211;UpGrad;Mumbai;Education;130;Unknown;India
2212;Loft;Sao Paulo;Real Estate;351;Unknown;Brazil
2213;Embark Trucks;SF Bay Area;Transportation;242;Post-IPO;United States
2214;Lendi;Sydney;Real Estate;113;Unknown;Australia
2215;UserTesting;SF Bay Area;Marketing;77;Acquired;United States
2216;Airbnb;SF Bay Area;Hospitality;6415;Post-IPO;United States
2217;Atlassian;Sydney;Tech;516;Post-IPO;Australia
2218;SiriusXM;New York City;Media;492;Post-IPO;United States
2219;UpGrad;Mumbai;Education;138;Unknown;India
2220;Loft;Sao Paulo;Real Estate;359;Unknown;Brazil
2221;Embark Trucks;SF Bay Area;Transportation;250;Post-IPO;United States
2222;Lendi;Sydney;Real Estate;121;Unknown;Australia
2223;UserTesting;SF Bay Area;Marketing;85;Acquired;United States
2224;Airbnb;SF Bay Area;Hospitality;6423;Post-IPO;United States
2225;Atlassian;Sydney;Tech;524;Post-IPO;Australia
2226;SiriusXM;New York City;Media;500;Post-IPO;United States
2227;UpGrad;Mumbai;Education;146;Unknown;India
2228;Loft;Sao Paulo;Real Estate;367;Unknown;Brazil
2229;Embark Trucks;SF Bay Area;Transportation;258;Post-IPO;United States
2230;Lendi;Sydney;Real Estate;129;Unknown;Australia
2231;UserTesting;SF Bay Area;Marketing;93;Acquired;United States
2232;Airbnb;SF Bay Area;Hospitality;6431;Post-IPO;United States
2233;Atlassian;Sydney;Tech;532;Post-IPO;Australia
2234;SiriusXM;New York City;Media;508;Post-IPO;United States
2235;UpGrad;Mumbai;Education;154;Unknown;India
